E-MTAB-2983		ERR647971	factor	single cell identifier	25	
E-MTAB-2983		ERR647972	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647972	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647972	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647972	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647972	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647972	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647972	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647972	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647972	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647972	factor	single cell identifier	32	
E-MTAB-2983		ERR647973	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647973	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647973	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647973	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647973	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647973	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647973	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647973	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647973	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647973	factor	single cell identifier	16	
E-MTAB-2983		ERR647974	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647974	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647974	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647974	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647974	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647974	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647974	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647974	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647974	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647974	factor	single cell identifier	10	
E-MTAB-2983		ERR647975	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647975	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647975	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647975	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
